word,zipf,dom_pos
berliners,1.8939,Noun
berlins,1.7690,Name
berm,2.2918,Noun
berms,1.5929,Noun
bermuda,3.5423,Name
bermudas,1.5929,Name
bernard,4.1133,Name
berne,1.7690,Name
berrendo,1.5929,Name
berretta,1.7690,Noun
berries,3.4932,Noun
berrigan,1.8939,Name
berry,3.5447,Name
berryman,1.9908,Name
berserk,3.1431,Noun
berserker,2.3332,Noun
berth,2.9046,Noun
bertha,3.4905,Name
berthed,1.7690,Verb
berthing,1.8939,Verb
berths,2.1949,Noun
bertin,1.7690,Noun
bertram,2.9820,Name
berwick,1.7690,Name
beryl,2.6720,Name
beryllium,2.7068,Noun
bes,1.9908,Noun
besant,1.8939,Name
bescreened,1.5929,Verb
beseech,3.1949,Verb
beseeching,1.7690,Verb
beset,2.4679,Verb
besetting,1.5929,Adjective
beshrew,2.0700,Verb
beside,4.1811,Preposition
besides,4.9282,Adverb
besiege,2.4679,Verb
besieged,2.4380,Verb
besieges,1.7690,Verb
besmeared,1.5929,Verb
besmirch,2.4960,Verb
besmirched,1.7690,Verb
besmirching,1.5929,Verb
besoin,2.1369,Noun
besotted,1.9908,Verb
bespattered,1.5929,Verb
bespeak,2.1949,Verb
bespeaking,1.5929,Verb
bespeaks,1.7690,Verb
bespeckled,1.5929,Adjective
bespectacled,1.5929,Adjective
bespin,1.5929,Noun
bespoke,1.8939,Verb
bess,3.0627,Name
best,5.6062,Adjective
bestead,1.5929,Noun
bested,2.7232,Verb
bester,1.5929,Name
bestial,2.1949,Adjective
bestiality,2.5706,Noun
bestow,3.0477,Verb
bestowed,2.9639,Verb
bestowing,2.1369,Verb
bestowment,1.5929,Noun
bestows,1.9908,Verb
bestride,1.5929,Noun
bestrides,1.7690,Verb
bestriding,1.5929,Verb
bests,2.1369,Verb
bestseller,2.8481,Noun
bestsellers,1.9908,Noun
bestselling,1.9908,Adjective
bet,5.2345,Verb
beta,3.5373,Noun
betake,1.5929,Verb
betas,1.8939,Noun
betcha,3.5637,Noun
bete,1.5929,Noun
betel,1.5929,Verb
betelgeuse,2.3710,Verb
beth,4.2025,Name
bethel,2.2461,Name
bethesda,2.9046,Name
bethink,1.9908,Verb
bethlehem,3.2263,Name
betide,2.2918,Verb
betides,1.5929,Verb
betimes,1.5929,Noun
betoken,1.9908,Verb
betokened,1.7690,Verb
betokens,1.5929,Verb
beton,1.5929,Name
betray,3.9612,Verb
betrayal,3.6283,Noun
betrayals,2.2918,Noun
betrayed,4.0634,Verb
betrayer,2.5929,Noun
betrayers,1.9908,Noun
betraying,3.3004,Verb
betrays,2.8829,Verb
betroth,1.7690,Noun
betrothal,2.3710,Noun
betrothed,3.0477,Verb
bets,4.0226,Noun
betta,1.7690,Noun
betted,1.5929,Verb
better,5.8992,Adverb
bettered,1.8939,Verb
bettering,1.9908,Verb
betterment,2.4380,Noun
betters,2.6343,Noun
betties,1.9908,Name
betting,3.9263,Verb
bettor,2.7232,Noun
bettors,2.3332,Noun
betty,4.3877,Name
between,5.2428,Preposition
betweens,1.5929,Noun
betwixt,2.4058,Preposition
beulah,3.1895,Name
beurre,1.8939,Noun
bevel,1.9908,Name
beveled,1.8939,Verb
beveling,1.8939,Noun
bevels,1.5929,Noun
beverage,3.3710,Noun
beverages,3.0842,Noun
bevies,1.5929,Noun
bevil,1.9908,Noun
bevvy,1.5929,Noun
bevy,2.3332,Noun
beware,3.7587,Verb
beweep,1.5929,Verb
bewept,1.5929,Verb
bewilder,1.7690,Verb
bewildered,3.0161,Adjective
bewildering,2.3710,Adjective
bewilderment,1.9908,Noun
bewilders,1.7690,Verb
bewitch,2.1369,Verb
bewitched,3.1726,Adjective
bewitcher,1.5929,Noun
bewitches,1.5929,Verb
bewitching,2.4960,Verb
bewitchingly,1.5929,Adverb
bewitchment,1.7690,Noun
bewitchments,1.5929,Noun
bey,2.7232,Name
beyond,4.6345,Preposition
beyonds,1.5929,Noun
bezant,1.5929,Adjective
bezants,1.8939,Noun
bezel,1.5929,Noun
bezels,1.5929,Noun
bezique,1.8939,Noun
bezoar,1.9908,Noun
bf,2.1369,Name
bg,1.9908,Name
bhaji,1.5929,Noun
bhandari,1.7690,Noun
bhisti,2.1949,Noun
bhutan,1.8939,Name
bi,2.9546,Noun
bialy,1.9908,Adverb
bialys,1.5929,Noun
bianco,2.9546,Name
biannual,2.1949,Adjective
biannually,1.8939,Adverb
bias,3.2109,Noun
biased,2.9731,Adjective
biases,1.5929,Noun
biathlon,2.1949,Noun
bib,2.7068,Noun
bibb,1.7690,Name
bibble,1.5929,Noun
bibbs,2.1369,Name
bibby,1.8939,Name
bibelots,1.7690,Noun
bibi,2.7690,Name
bible,4.2631,Noun
bibles,3.0772,Noun
biblical,3.3525,Adjective
biblically,1.5929,Name
bibliography,1.8939,Noun
bibliomania,1.5929,Noun
bibliophiles,1.5929,Noun
bibliotheque,1.5929,Noun
bibs,2.4380,Noun
bicarb,2.7390,Noun
bicarbonate,2.8716,Noun
bice,1.5929,Name
bicentennial,2.6536,Adjective
bicentennials,1.5929,Noun
bicep,2.5223,Noun
biceps,2.9820,Noun
bick,2.3710,Name
bicker,2.7068,Verb
bickered,1.5929,Verb
bickering,3.1431,Verb
biconvex,1.5929,Noun
bicultural,1.5929,Adjective
bicuspid,2.0700,Adjective
bicuspids,1.9908,Noun
bicycle,3.8208,Noun
bicycles,2.5929,Noun
bicycling,1.8939,Verb
bid,4.1000,Verb
bidden,2.0700,Verb
bidder,3.2412,Noun
bidders,2.1369,Noun
biddies,2.1949,Noun
bidding,3.6629,Noun
biddy,2.4058,Noun
bide,2.7542,Verb
bides,1.9908,Verb
bidet,2.5706,Noun
bidets,1.7690,Noun
biding,2.3710,Verb
bids,3.2056,Noun
bien,3.3782,Noun
biennale,1.7690,Name
biennial,1.5929,Noun
bienvenu,1.5929,Name
bienvenue,2.5471,Verb
bier,1.7690,Noun
biff,3.4708,Name
biffy,1.9908,Name
bifocal,1.5929,Adjective
bifocals,2.2918,Noun
bifrontal,1.5929,Adjective
bifurcate,1.7690,Verb
bifurcated,1.7690,Verb
bifurcation,1.5929,Noun
big,5.8337,Adjective
bigamist,2.4960,Noun
bigamous,1.5929,Adjective
bigamy,2.7232,Noun
bigeminy,1.5929,Noun
bigfoot,2.9908,Noun
bigger,4.7337,Adjective
biggest,4.6111,Adjective
biggety,1.7690,Adjective
biggie,3.3171,Noun
biggies,2.4058,Noun
biggins,1.7690,Name
biggish,1.5929,Adjective
biggity,1.5929,Noun
biggy,2.1369,Name
bighead,1.5929,Name
bigheaded,1.8939,Adjective
bighearted,2.0700,Adjective
bighorn,2.6898,Noun
bighorns,1.5929,Noun
bight,2.1949,Noun
bigmouth,2.7390,Noun
bigmouths,1.8939,Noun
bigness,2.1369,Noun
bigot,2.7970,Noun
bigoted,2.3332,Adjective
bigotries,1.7690,Noun
bigotry,2.8359,Noun
bigots,2.3332,Noun
biguanide,1.5929,Noun
bigwig,2.3332,Noun
bigwigs,2.2918,Noun
bijou,3.2650,Noun
bijous,1.5929,Noun
bijoux,1.7690,Verb
bike,4.4127,Noun
biked,1.8939,Verb
biker,3.1949,Noun
bikers,3.0842,Noun
bikes,3.4562,Noun
biking,2.7542,Verb
bikini,3.5683,Noun
bikinis,3.0242,Noun
bilateral,2.7832,Adjective
bilaterally,2.6141,Adverb
bilberry,1.5929,Noun
bilbies,1.9908,Noun
bilbo,3.0842,Name
bilder,1.7690,Verb
bile,2.9046,Noun
bilge,3.0477,Noun
bilged,1.7690,Verb
bilges,2.2461,Noun
bilgewater,1.9908,Name
biliary,1.8939,Adjective
bilingual,2.5929,Adjective
bilious,2.4679,Adjective
bilirubin,2.0700,Noun
bilk,2.0700,Verb
bilked,2.1949,Verb
bilker,1.5929,Name
bilking,1.9908,Verb
bilks,1.5929,Verb
bill,5.0730,Name
billable,1.8939,Adjective
billabong,1.5929,Noun
billard,1.5929,Name
billboard,3.1369,Noun
billboards,2.9046,Noun
billed,2.8600,Verb
billet,2.5471,Noun
billeted,2.0700,Verb
billeting,2.1949,Noun
billets,1.7690,Verb
billfold,2.4058,Adjective
billfolds,1.5929,Noun
billhooks,1.5929,Noun
billiard,2.9253,Noun
billiards,2.8233,Noun
billie,3.8716,Name
billies,1.5929,Noun
billing,3.3004,Noun
billings,3.3487,Name
billingsgate,1.5929,Name
billion,4.0469,Noun
billionaire,3.2875,Noun
billionaires,2.2918,Noun
billions,3.6015,Noun
billionth,1.9908,Noun
billon,1.5929,Noun
billow,2.0700,Noun
billowed,1.5929,Verb
billowing,2.0700,Verb
billows,2.0700,Noun
billowy,1.8939,Adjective
bills,4.3320,Noun
billy,4.8391,Name
billyboy,1.5929,Noun
bilocation,2.0700,Noun
bim,2.4960,Name
bima,1.7690,Noun
bimanual,1.5929,Adjective
bimbo,3.3253,Noun
bimbos,2.8359,Noun
bimodal,1.5929,Adjective
bimonthly,2.2918,Adverb
bin,3.7312,Noun
binaries,1.7690,Noun
binary,2.8829,Adjective
bind,3.5274,Verb
binder,2.8939,Noun
binders,2.2918,Noun
bindery,1.5929,Adjective
binding,3.3411,Adjective
bindings,2.3332,Noun
bindle,2.3710,Noun
binds,2.8829,Verb
bing,3.6610,Name
binge,2.9731,Noun
binged,1.7690,Verb
bingeing,1.7690,Verb
binges,1.9908,Noun
binging,1.9908,Verb
bingo,4.0987,Noun
bingos,1.7690,Noun
bingy,2.3710,Name
binh,2.4058,Name
bink,2.9253,Name
binnacle,1.5929,Noun
binny,1.5929,Name
binocs,1.7690,Noun
binocular,1.5929,Adjective
binoculars,3.2003,Noun
binomial,1.7690,Adjective
bins,2.8939,Noun
bint,1.7690,Noun
binucleated,1.5929,Verb
bio,3.2412,Noun
bioassay,1.7690,Verb
biochemical,2.8829,Adjective
biochemist,2.6343,Noun
biochemistry,2.7690,Noun
biochemists,1.9908,Noun
biodegradable,2.3332,Adjective
biodegrades,1.5929,Noun
biodiversity,1.7690,Noun
bioelectric,1.5929,Adjective
bioelectrical,1.5929,Adjective
bioelectricity,1.5929,Noun
bioengineering,1.8939,Verb
biofeedback,2.0700,Noun
biogenetic,1.9908,Adjective
biogenetics,1.9908,Noun
biogenic,1.7690,Adjective
biograph,1.5929,Noun
biographer,2.6536,Noun
biographers,1.8939,Noun
biographical,2.4058,Adjective
biographically,1.5929,Adverb
biographies,2.4380,Noun
biography,3.1726,Noun
biohazard,2.3332,Noun
biologic,2.1949,Adjective
biological,3.7704,Adjective
biologically,2.8359,Adverb
biologics,1.5929,Noun
biologist,3.1047,Noun
biologists,2.2461,Noun
biology,3.6915,Noun
bioluminescence,1.8939,Noun
bioluminescent,1.8939,Adjective
biomass,1.5929,Noun
biomechanical,2.0700,Adjective
biomedical,1.9908,Adjective
biometric,2.5223,Adjective
biometrically,1.5929,Adverb
biometrics,1.8939,Noun
biomorphic,1.5929,Adjective
bion,1.5929,Name
bionic,2.7832,Adjective
biophysical,1.7690,Adjective
biophysicist,1.5929,Noun
biophysics,1.7690,Noun
biopic,1.7690,Adjective
bioplasmic,1.7690,Adjective
biopsied,1.9908,Verb
biopsy,3.1949,Noun
biorhythm,1.7690,Noun
biorhythms,1.5929,Noun
bios,2.0700,Noun
bioscience,1.7690,Name
biosphere,2.0700,Noun
biosynthesis,2.2918,Noun
biotech,2.5223,Noun
biotechnics,1.5929,Noun
biotechnology,2.2461,Noun
biotics,1.8939,Noun
biotoxin,2.1369,Noun
bipartisan,1.9908,Adjective
biped,2.3332,Adjective
bipedal,2.2918,Adjective
bipeds,1.9908,Noun
biplane,1.7690,Noun
biplanes,1.7690,Noun
bipolar,2.9253,Adjective
biracial,2.2918,Adjective
birch,3.1949,Name
birches,1.9908,Noun
birchwood,1.5929,Name
bird,4.6571,Noun
birdbath,2.3332,Noun
birdbaths,1.5929,Noun
birdbrain,2.4058,Noun
birdbrained,1.5929,Name
birdbrains,1.7690,Noun
birdcage,2.6898,Noun
birdcalls,2.1949,Noun
birdhouse,2.4380,Noun
birdie,3.6967,Noun
birdied,1.7690,Verb
birdies,2.7390,Noun
birding,1.7690,Verb
birdland,2.2461,Noun
birdman,2.9450,Noun
birdmen,2.1949,Noun
birds,4.4127,Noun
birdseed,2.5706,Noun
birdseye,1.5929,Name
birdshot,2.1369,Noun
birdsong,2.4058,Noun
birdy,3.0322,Name
birefringence,1.5929,Noun
birk,1.5929,Name
birkie,1.5929,Name
birks,1.9908,Noun
birmingham,3.3047,Name
birt,1.7690,Name
birth,4.4398,Noun
birthday,4.9872,Noun
birthdays,3.4822,Noun
birthed,2.4058,Verb
birthing,2.7542,Adjective
birthmark,3.2263,Noun
birthmarks,2.1949,Noun
birthplace,2.9151,Noun
birthrate,1.5929,Noun
birthright,2.9639,Noun
births,2.7690,Noun
birthstone,2.1369,Noun
bis,2.0700,Adverb
biscuit,3.5751,Noun
biscuits,3.5171,Noun
bisect,1.7690,Noun
bisected,1.5929,Verb
bisecting,1.5929,Verb
bisection,1.5929,Noun
bisects,1.7690,Verb
bisexual,3.0322,Adjective
bisexuality,1.7690,Noun
bisexuals,2.0700,Noun
bish,2.5471,Noun
bishop,4.2243,Noun
bishops,2.9151,Noun
bismarck,3.3047,Name
bismark,1.7690,Noun
bison,2.5471,Noun
bisque,2.6141,Noun
bist,1.7690,Noun
bistro,2.9639,Noun
bistros,1.5929,Noun
bit,5.3706,Noun
bitartrate,1.5929,Verb
bitch,5.2268,Noun
bitched,2.4058,Verb
bitchery,1.8939,Noun
bitches,4.0987,Noun
bitchier,1.9908,Noun
bitchiness,1.5929,Noun
bitching,3.2741,Verb
bitchy,3.1047,Adjective
bite,4.6101,Verb
biter,2.7690,Noun
biters,2.0700,Noun
bites,3.7405,Noun
biting,3.6915,Verb
bitmaps,1.5929,Noun
bits,4.0322,Noun
bitsy,2.9546,Adjective
bitt,1.5929,Noun
bitte,2.8600,Unclassified
bitten,3.5683,Verb
bitter,4.0469,Adjective
bitterer,1.5929,Noun
bitterest,1.9908,Adjective
bitterly,2.8939,Adverb
bittern,1.7690,Noun
bitterness,3.1552,Noun
bitters,2.5706,Noun
bittersweet,2.6720,Adjective
bitting,1.5929,Verb
bitty,3.2556,Adjective
bitumen,1.7690,Noun
bituminous,1.5929,Adjective
bivalves,1.5929,Noun
bivoltine,1.5929,Adjective
bivouac,2.3332,Noun
bivouacked,2.0700,Verb
biweekly,2.1369,Adverb
biz,3.2741,Noun
bizarre,3.8635,Adjective
bizarrely,2.1369,Adverb
bizet,2.0700,Name
bk,1.5929,Noun
bl,2.4380,Unclassified
blab,2.7690,Verb
blabbed,2.4058,Verb
blabber,2.2461,Verb
blabbering,2.4679,Verb
blabbermouth,2.7542,Noun
blabbers,1.5929,Noun
blabbing,2.8939,Verb
blabs,1.9908,Verb
black,5.2246,Adjective
blackball,2.2461,Noun
blackballed,2.5223,Verb
blackballing,1.8939,Verb
blackballs,1.5929,Noun
blackberries,2.4058,Noun
blackberry,2.8829,Noun
blackbird,2.9253,Noun
blackbirds,2.3332,Noun
blackboard,3.0772,Noun
blackboards,2.0700,Noun
blackcurrant,1.5929,Noun
blacked,3.3449,Verb
blacken,2.6141,Verb
blackened,2.5223,Adjective
blackens,1.7690,Verb
blacker,2.7690,Adjective
blackest,2.5223,Adjective
blackeyes,1.5929,Verb
blackface,2.6720,Noun
blackfeet,2.4679,Noun
blackfish,1.5929,Noun
blackfoot,2.5471,Name
blackguard,2.5706,Noun
blackguards,1.5929,Noun
blackhead,1.9908,Noun
blackheads,2.0700,Noun
blackhearted,1.5929,Verb
blackie,3.6684,Name
blackies,1.9908,Name
blacking,2.7232,Verb
blackjack,3.6120,Noun
blackjacks,2.0700,Noun
blacklist,2.6898,Noun
blacklisted,2.6720,Verb
blacklisting,1.5929,Noun
blacklists,1.5929,Noun
blackly,1.8939,Adverb
blackmail,3.8884,Verb
blackmailed,3.2875,Verb
blackmailer,3.0322,Noun
blackmailers,2.2918,Noun
blackmailing,3.3047,Verb
blackmails,2.1949,Verb
blackman,2.2461,Name
blackness,2.9546,Noun
blackout,3.6459,Noun
blackouts,3.1895,Noun
blacks,3.5248,Noun
blacksmith,3.3253,Noun
blacksmithing,1.5929,Verb
blacksmiths,2.1949,Noun
blacksnake,1.7690,Noun
blacktail,1.5929,Noun
blacktop,2.5223,Noun
blackwood,1.9908,Name
blacky,2.1369,Name
bladder,3.5993,Noun
bladders,2.2461,Noun
blade,4.1140,Noun
bladed,2.1369,Adjective
blader,1.5929,Noun
blades,3.5146,Noun
blading,1.8939,Verb
blag,2.2918,Verb
blaggard,1.7690,Noun
blagueur,1.5929,Noun
blah,4.1288,Interjection
blahs,1.5929,Noun
blain,2.3332,Noun
blair,3.7436,Name
blake,4.0597,Name
blam,2.6536,Verb
blame,4.7688,Verb
blamed,3.7512,Verb
blameful,1.5929,Adjective
blameless,2.6343,Adjective
blamer,1.5929,Noun
blames,3.3171,Verb
blaming,3.8421,Verb
blan,1.5929,Noun
blanc,2.8939,Name
blanca,2.6343,Name
blanch,2.4380,Verb
blanche,4.0515,Name
blanched,2.0700,Verb
blancher,1.5929,Name
blanching,1.8939,Noun
blancmange,1.8939,Noun
blanco,2.8716,Name
blancs,1.5929,Noun
bland,3.0400,Adjective
blander,1.7690,Adjective
blandish,1.5929,Verb
blandishments,1.5929,Noun
blandly,1.5929,Adverb
blandness,2.0700,Noun
blank,3.9873,Adjective
blanked,2.4380,Verb
blanket,4.1133,Noun
blanketed,2.1949,Verb
blanketing,1.5929,Verb
blankets,3.7085,Noun
blankety,1.5929,Adjective
blanking,2.2461,Verb
blankly,1.9908,Adverb
blankness,1.5929,Noun
blanks,3.4532,Noun
blanky,2.7542,Adjective
blanquette,1.7690,Noun
blare,2.6141,Verb
blared,1.5929,Verb
blares,3.0242,Verb
blaring,3.2412,Verb
blarney,2.5223,Noun
blarneying,1.5929,Adjective
blase,1.5929,Adjective
blaspheme,2.4679,Noun
blasphemed,1.9908,Verb
blasphemer,2.4679,Noun
blasphemers,1.9908,Noun
blasphemes,1.8939,Noun
blasphemies,1.7690,Noun
blaspheming,1.9908,Verb
blasphemous,2.6536,Adjective
blasphemy,3.1726,Noun
blast,4.2088,Noun
blasted,3.6536,Adjective
blaster,3.0161,Noun
blasters,2.2918,Noun
blasting,3.2918,Verb
blastoff,2.8103,Verb
blasts,2.9731,Noun
blat,1.8939,Noun
blatant,3.0627,Adjective
blatantly,2.6898,Adverb
blatch,2.4380,Name
blather,2.4679,Noun
blathering,2.3710,Verb
blatted,1.5929,Verb
blatting,1.5929,Noun
blaze,3.3253,Noun
blazed,2.5471,Verb
blazer,3.0912,Noun
blazers,2.7832,Noun
blazes,3.1783,Noun
blazing,3.2650,Verb
blazon,1.5929,Noun
blazoned,1.5929,Verb
bld,1.5929,Name
bldg,1.8939,Name
bleach,3.3674,Noun
bleached,2.9908,Adjective
bleacher,1.8939,Name
bleachers,3.0700,Noun
bleaches,1.9908,Verb
bleaching,2.6898,Verb
bleak,3.0400,Adjective
bleaker,1.5929,Adjective
bleakest,1.5929,Adjective
bleakness,1.5929,Noun
bleary,1.7690,Adjective
bleat,2.1369,Noun
bleating,2.4058,Verb
bleats,1.9908,Verb
bled,3.5972,Verb
bleed,4.0045,Verb
bleeder,3.0772,Noun
bleeders,2.1369,Noun
bleeding,4.4728,Verb
bleedings,1.8939,Noun
bleeds,3.1726,Verb
bleep,3.4286,Noun
bleeped,2.1949,Verb
bleeping,2.6343,Verb
bleeps,2.8359,Verb
blemish,2.7832,Noun
blemished,1.5929,Verb
blemishes,2.4058,Noun
blenched,1.5929,Adjective
blend,3.6323,Verb
blende,2.6720,Noun
blended,2.8829,Verb
blender,3.2263,Noun
blenders,2.1369,Noun
blending,2.7232,Verb
blends,2.4679,Verb
blenheim,1.9908,Name
blepharoplasty,1.7690,Noun
bless,4.5444,Verb
blessed,4.1400,Adjective
blessedly,1.8939,Adverb
blessedness,1.9908,Noun
blesses,2.5706,Verb
blessing,3.9873,Noun
blessings,3.6078,Noun
blest,2.0700,Verb
bleu,2.8481,Noun
blew,4.4989,Verb
blickey,1.5929,Noun
blier,1.8939,Name
blight,2.7690,Noun
blighted,2.1369,Verb
blighter,2.5471,Noun
blighters,2.4679,Noun
blighting,1.5929,Verb
blights,1.8939,Noun
blighty,2.4380,Name
blimey,3.0700,Interjection
blimp,3.0242,Noun
blimps,2.3710,Noun
blin,1.5929,Noun
blind,4.6607,Adjective
blinded,3.5706,Verb
blinder,2.1369,Adjective
blinders,2.6898,Noun
blindest,1.5929,Adjective
blindfold,3.2412,Noun
blindfolded,3.0842,Verb
blindfolding,1.7690,Verb
blindfolds,2.4679,Noun
blinding,3.1726,Adjective
blindingly,1.9908,Adverb
blindly,3.0477,Adverb
blindman,1.5929,Noun
blindness,3.1243,Noun
blinds,3.3332,Noun
blindside,1.9908,Noun
blindsided,2.5929,Verb
blindsides,1.5929,Noun
blindsiding,1.7690,Verb
blindworm,1.7690,Noun
bling,3.0842,Verb
blini,2.0700,Noun
blinis,2.2918,Noun
blink,3.7051,Verb
blinked,3.1114,Verb
blinker,2.4058,Noun
blinkers,2.4058,Noun
blinking,3.3487,Verb
blinks,2.7832,Verb
blinky,2.7232,Name
blintz,1.9908,Noun
blintze,1.7690,Noun
blintzes,2.3710,Noun
blip,2.9151,Noun
blipped,1.8939,Verb
blipping,1.5929,Verb
blips,2.0700,Noun
bliss,3.4987,Noun
blisses,1.5929,Noun
blissful,2.7390,Adjective
blissfully,2.4679,Adverb
blister,2.9820,Noun
blistered,2.4058,Verb
blistering,2.6898,Adjective
blisters,3.1431,Noun
blit,1.5929,Adjective
blite,1.5929,Noun
blithe,2.3710,Adjective
blithely,2.4380,Adverb
blithering,2.5706,Adjective
blitz,3.1047,Noun
blitzed,2.3332,Verb
blitzes,1.7690,Verb
blitzing,2.1369,Verb
blitzkrieg,2.5223,Noun
blitzkrieging,1.5929,Verb
blizzard,3.2918,Noun
blizzards,2.2918,Noun
blo,1.7690,Noun
bloat,2.7232,Verb
bloated,3.2314,Adjective
bloater,1.7690,Noun
bloating,2.4058,Verb
bloats,1.9908,Verb
blob,3.0772,Noun
blobby,2.0700,Adjective
blobs,2.4960,Noun
bloc,2.9820,Name
block,4.6074,Noun
blockade,3.1895,Noun
blockaded,1.8939,Verb
blockades,1.9908,Noun
blockading,1.8939,Verb
blockage,2.8359,Noun
blockages,1.8939,Noun
blockbuster,3.0322,Noun
blockbusters,2.4679,Noun
blockbusting,1.8939,Verb
blocked,3.8322,Verb
blocker,2.5706,Noun
blockers,2.5223,Noun
blockhead,2.9151,Noun
blockheaded,1.5929,Adjective
blockheads,2.1949,Noun
blockhouse,2.3710,Noun
blockhouses,1.5929,Noun
blocking,3.7602,Verb
blocks,4.1761,Noun
blocky,1.5929,Adjective
blocs,1.7690,Noun
blog,2.8233,Noun
bloggers,2.2918,Noun
blogging,1.8939,Verb
blogs,2.1949,Noun
bloke,3.6702,Noun
blokes,3.1611,Noun
blond,4.0194,Adjective
blonde,4.1437,Adjective
blondeness,1.5929,Noun
blonder,1.8939,Adjective
blondes,3.1949,Noun
blondest,1.7690,Adjective
blondish,1.9908,Verb
blondness,1.5929,Noun
blonds,2.8481,Noun
blood,5.2692,Noun
bloodbath,3.1552,Noun
bloodbaths,1.5929,Noun
bloodcurdling,2.2461,Adjective
blooded,2.6720,Adjective
bloodhound,2.9994,Noun
bloodhounds,2.8233,Noun
bloodied,2.7542,Verb
bloodier,1.9908,Adjective
bloodies,1.5929,Name
bloodiest,2.5223,Adjective
bloodily,1.5929,Adverb
blooding,1.5929,Verb
bloodless,1.9908,Adjective
bloodletting,2.1369,Verb
bloodline,2.7832,Noun
bloodlines,2.5706,Noun
bloodlust,2.2918,Noun
bloodmobile,1.7690,Noun
bloodred,1.5929,Adjective
bloodroot,2.1369,Verb
bloods,2.9450,Noun
bloodshed,3.2962,Noun
bloodshot,2.7232,Adjective
bloodstain,2.4058,Noun
bloodstained,2.5223,Adjective
bloodstains,2.9253,Noun
bloodstone,1.5929,Name
bloodstream,3.2412,Noun
bloodsucker,2.5706,Noun
bloodsuckers,2.4960,Noun
bloodsucking,2.4380,Verb
bloodthirsty,2.9908,Adjective
bloodworm,1.5929,Noun
bloody,4.5848,Adjective
blooey,1.7690,Noun
blooie,1.5929,Noun
bloom,3.7421,Verb
bloomed,2.3332,Verb
bloomer,2.5706,Noun
bloomers,2.6898,Noun
blooming,3.2056,Adjective
blooms,2.8481,Noun
bloop,2.1369,Verb
blooper,2.4058,Noun
bloopers,2.1949,Noun
blore,2.0700,Name
blossom,3.5590,Noun
blossomed,2.5706,Verb
blossoming,2.8233,Verb
blossoms,3.1243,Noun
blot,2.9820,Verb
blotch,2.3332,Noun
blotched,1.7690,Verb
blotches,2.2918,Noun
blotching,1.5929,Noun
blotchy,2.1949,Noun
blots,2.2461,Verb
blotted,2.4380,Verb
blotter,2.7390,Noun
blotters,1.7690,Noun
blotting,2.4058,Verb
blotto,2.3332,Noun
blouse,3.7280,Noun
blouses,2.5929,Noun
blouson,1.5929,Noun
blow,4.9888,Verb
blowback,2.4960,Noun
blower,2.5471,Noun
blowers,2.3332,Noun
blowfish,2.7970,Noun
blowflies,1.7690,Noun
blowfly,1.7690,Adverb
blowgun,1.8939,Noun
blowguns,1.5929,Noun
blowhard,2.5929,Noun
blowhards,1.5929,Noun
blowhole,1.8939,Noun
blowing,4.2566,Verb
blowjob,3.2109,Noun
blowjobs,2.6536,Noun
blown,4.2014,Verb
blowoff,1.8939,Noun
blowout,3.1783,Noun
blowouts,2.1949,Noun
blowpipe,1.9908,Noun
blows,4.1917,Verb
blowtorch,2.9353,Noun
blowtorched,1.5929,Verb
blowtorches,1.5929,Noun
blowup,2.4960,Noun
blowups,1.8939,Noun
blowy,1.5929,Name
blowzy,1.5929,Adjective
bls,1.8939,Name
blub,1.8939,Verb
blubbed,1.7690,Verb
blubber,2.9353,Noun
blubbered,1.7690,Verb
blubberhead,1.8939,Noun
blubbering,2.8233,Verb
blubbers,1.5929,Noun
blubbery,1.8939,Adjective
blubbing,1.9908,Verb
blubs,1.5929,Verb
blucher,2.6898,Noun
bludge,1.5929,Verb
bludgeon,2.4058,Verb
bludgeoned,2.6898,Verb
bludgeoning,2.1369,Verb
bludger,2.1369,Noun
blue,5.0098,Adjective
blueballs,1.5929,Noun
bluebeard,2.4058,Noun
bluebell,1.5929,Noun
bluebells,2.2918,Noun
blueberries,3.0400,Noun
blueberry,3.4124,Noun
bluebird,2.8939,Noun
bluebirds,2.7232,Noun
blueblood,1.7690,Noun
bluebonnet,1.5929,Noun
bluebook,2.0700,Noun
bluebooks,1.5929,Noun
bluebottle,1.8939,Noun
bluebush,2.0700,Name
bluecoats,1.9908,Noun
bluefin,1.9908,Noun
bluefish,2.2461,Noun
bluegills,1.5929,Verb
bluegrass,2.8716,Noun
blueish,1.7690,Adjective
bluejacket,1.7690,Noun
bluejay,2.5706,Verb
bluejays,1.9908,Noun
bluejeans,1.5929,Noun
bluely,1.5929,Adverb
blueness,2.2918,Noun
bluenose,1.7690,Noun
bluenoses,1.7690,Noun
bluepoint,1.5929,Noun
blueprint,3.0980,Noun
blueprinted,1.7690,Verb
blueprints,3.4222,Noun
bluer,2.7068,Adjective
blues,4.0112,Noun
bluesman,2.4960,Noun
bluesmen,1.8939,Noun
bluestone,1.8939,Name
bluesy,1.5929,Adjective
bluetick,1.5929,Noun
bluey,1.9908,Adjective
bluff,3.7943,Noun
bluffed,2.7390,Verb
bluffer,2.0700,Adjective
bluffers,1.7690,Noun
bluffing,3.7035,Verb
bluffs,2.6720,Noun
bluing,1.5929,Verb
bluish,2.1949,Adjective
blume,3.0553,Name
blunder,2.9639,Noun
blunderbuss,2.1369,Noun
blundered,2.1369,Verb
blunderer,1.7690,Noun
